#proteinId	gotermId	goName	gotermType	goAcc
166	14021	phosphopantetheine binding	molecular_function	GO:0031177
166	22441	cofactor binding	molecular_function	GO:0048037
167	2290	catalytic activity	molecular_function	GO:0003824
167	5830	metabolic process	biological_process	GO:0008152
168	2888	monooxygenase activity	molecular_function	GO:0004497
168	4283	electron transport	biological_process	GO:0006118
168	4851	aromatic compound metabolic process	biological_process	GO:0006725
168	5830	metabolic process	biological_process	GO:0008152
168	9710	oxidoreductase activity	molecular_function	GO:0016491
169	4758	lipid metabolic process	biological_process	GO:0006629
169	9986	hydrolase activity, acting on ester bonds	molecular_function	GO:0016788
170	3166	triacylglycerol lipase activity	molecular_function	GO:0004806
170	4758	lipid metabolic process	biological_process	GO:0006629
171	3546	transporter activity	molecular_function	GO:0005215
171	4927	transport	biological_process	GO:0006810
171	9321	integral to membrane	cellular_component	GO:0016021
172	4440	DNA repair	biological_process	GO:0006281
172	3827	intracellular	cellular_component	GO:0005622
172	281	magnesium ion binding	molecular_function	GO:0000287
172	2182	damaged DNA binding	molecular_function	GO:0003684
172	9977	nucleotidyltransferase activity	molecular_function	GO:0016779
172	2214	telomerase activity	molecular_function	GO:0003720
172	2217	RNA helicase activity	molecular_function	GO:0003724
172	2353	DNA-directed DNA polymerase activity	molecular_function	GO:0003887
172	2355	DNA primase activity	molecular_function	GO:0003896
172	3140	sulfate adenylyltransferase activity	molecular_function	GO:0004779
172	5866	RNA guanylyltransferase activity	molecular_function	GO:0008192
172	5867	tRNA guanylyltransferase activity	molecular_function	GO:0008193
172	6520	mannose-phosphate guanylyltransferase activity	molecular_function	GO:0008905
172	16508	DNA/RNA helicase activity	molecular_function	GO:0033677
172	18825	CTP:2,3-di-O-geranylgeranyl-sn-glycero-1-phosphate cytidyltransferase	molecular_function	GO:0043338
172	19278	phospholactate guanylyltransferase activity	molecular_function	GO:0043814
174	2941	beta-N-acetylhexosaminidase activity	molecular_function	GO:0004563
174	4143	carbohydrate metabolic process	biological_process	GO:0005975
174	9510	beta-N-acetylglucosaminidase activity	molecular_function	GO:0016231
175	2176	DNA binding	molecular_function	GO:0003677
175	3736	ATP binding	molecular_function	GO:0005524
175	2175	nucleic acid binding	molecular_function	GO:0003676
175	2792	helicase activity	molecular_function	GO:0004386
175	3727	protein binding	molecular_function	GO:0005515
175	5939	zinc ion binding	molecular_function	GO:0008270
175	10082	ATPase activity	molecular_function	GO:0016887
175	2450	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
175	2451	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
175	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
175	5778	DNA-dependent ATPase activity	molecular_function	GO:0008094
175	5860	RNA-dependent ATPase activity	molecular_function	GO:0008186
175	8800	protein-transmembrane transporting ATPase activity	molecular_function	GO:0015462
175	10273	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	GO:0017116
175	18132	ATPase activity, coupled	molecular_function	GO:0042623
175	18133	ATPase activity, uncoupled	molecular_function	GO:0042624
175	18134	ATPase activity, coupled to transmembrane movement of ions	molecular_function	GO:0042625
175	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
176	9710	oxidoreductase activity	molecular_function	GO:0016491
176	23919	FAD binding	molecular_function	GO:0050660
177	2533	carboxylesterase activity	molecular_function	GO:0004091
179	12251	heme binding	molecular_function	GO:0020037
179	21336	transition metal ion binding	molecular_function	GO:0046914
179	9957	transferase activity, transferring hexosyl groups	molecular_function	GO:0016758
179	2540	chitin synthase activity	molecular_function	GO:0004100
187	4650	amino acid metabolic process	biological_process	GO:0006520
187	6140	transaminase activity	molecular_function	GO:0008483
187	2290	catalytic activity	molecular_function	GO:0003824
187	6667	biosynthetic process	biological_process	GO:0009058
187	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
187	9967	transferase activity, transferring nitrogenous groups	molecular_function	GO:0016769
187	2511	aspartate transaminase activity	molecular_function	GO:0004069
188	9946	transferase activity, transferring groups other than amino-acyl groups	molecular_function	GO:0016747
190	9985	hydrolase activity	molecular_function	GO:0016787
191	4851	aromatic compound metabolic process	biological_process	GO:0006725
191	10025	carbon-carbon lyase activity	molecular_function	GO:0016830
191	2290	catalytic activity	molecular_function	GO:0003824
191	6355	L-allo-threonine aldolase activity	molecular_function	GO:0008732
191	11102	2,4-dihydroxyhept-2-ene-1,7-dioate aldolase activity	molecular_function	GO:0018802
191	19265	hexulose-6-phosphate synthase activity	molecular_function	GO:0043801
191	19327	4-hydroxy-2-ketopimelate aldolase activity	molecular_function	GO:0043863
191	19340	D-threonine aldolase activity	molecular_function	GO:0043876
195	3546	transporter activity	molecular_function	GO:0005215
195	4927	transport	biological_process	GO:0006810
195	9321	integral to membrane	cellular_component	GO:0016021
196	9321	integral to membrane	cellular_component	GO:0016021
197	3043	protein kinase activity	molecular_function	GO:0004672
197	3736	ATP binding	molecular_function	GO:0005524
197	4602	protein amino acid phosphorylation	biological_process	GO:0006468
200	4977	amino acid transport	biological_process	GO:0006865
200	8535	amino acid transmembrane transporter activity	molecular_function	GO:0015171
200	9320	membrane	cellular_component	GO:0016020
200	4927	transport	biological_process	GO:0006810
201	4283	electron transport	biological_process	GO:0006118
201	9710	oxidoreductase activity	molecular_function	GO:0016491
201	21026	polyamine oxidase activity	molecular_function	GO:0046592
202	3546	transporter activity	molecular_function	GO:0005215
202	4927	transport	biological_process	GO:0006810
202	9321	integral to membrane	cellular_component	GO:0016021
203	2888	monooxygenase activity	molecular_function	GO:0004497
203	3721	iron ion binding	molecular_function	GO:0005506
203	4283	electron transport	biological_process	GO:0006118
203	12251	heme binding	molecular_function	GO:0020037
203	23642	unspecific monooxygenase activity	molecular_function	GO:0050381
205	2196	transcription factor activity	molecular_function	GO:0003700
205	3838	nucleus	cellular_component	GO:0005634
205	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
205	5939	zinc ion binding	molecular_function	GO:0008270
205	2176	DNA binding	molecular_function	GO:0003677
205	4499	transcription	biological_process	GO:0006350
210	5830	metabolic process	biological_process	GO:0008152
210	9831	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor	molecular_function	GO:0016624
210	2329	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity	molecular_function	GO:0003863
210	10245	3-methyl-2-oxobutanoate dehydrogenase (lipoamide) complex	cellular_component	GO:0017086
211	5830	metabolic process	biological_process	GO:0008152
211	6075	acyltransferase activity	molecular_function	GO:0008415
211	3727	protein binding	molecular_function	GO:0005515
211	2585	dihydrolipoamide branched chain acyltransferase activity	molecular_function	GO:0004147
211	2803	H2A/H2B histone acetyltransferase activity	molecular_function	GO:0004405
211	2804	H3/H4 histone acetyltransferase activity	molecular_function	GO:0004406
211	5765	N-acetyltransferase activity	molecular_function	GO:0008080
211	6038	O-acyltransferase activity	molecular_function	GO:0008374
211	6565	palmitoleoyl [acyl-carrier-protein]-dependent acyltransferase activity	molecular_function	GO:0008951
211	9635	carnitine O-acyltransferase activity	molecular_function	GO:0016406
211	9636	acetyltransferase activity	molecular_function	GO:0016407
211	9637	C-acyltransferase activity	molecular_function	GO:0016408
211	9638	palmitoyltransferase activity	molecular_function	GO:0016409
211	9639	N-acyltransferase activity	molecular_function	GO:0016410
211	9640	acylglycerol O-acyltransferase activity	molecular_function	GO:0016411
211	9641	serine O-acyltransferase activity	molecular_function	GO:0016412
211	9642	O-acetyltransferase activity	molecular_function	GO:0016413
211	9643	O-octanoyltransferase activity	molecular_function	GO:0016414
211	9644	octanoyltransferase activity	molecular_function	GO:0016415
211	9645	O-palmitoyltransferase activity	molecular_function	GO:0016416
211	9646	S-acyltransferase activity	molecular_function	GO:0016417
211	9647	S-acetyltransferase activity	molecular_function	GO:0016418
211	9648	S-malonyltransferase activity	molecular_function	GO:0016419
211	9649	malonyltransferase activity	molecular_function	GO:0016420
211	9676	C-palmitoyltransferase activity	molecular_function	GO:0016454
211	9947	succinyltransferase activity	molecular_function	GO:0016748
211	9948	N-succinyltransferase activity	molecular_function	GO:0016749
211	9949	O-succinyltransferase activity	molecular_function	GO:0016750
211	9950	S-succinyltransferase activity	molecular_function	GO:0016751
211	9951	sinapoyltransferase activity	molecular_function	GO:0016752
211	9952	O-sinapoyltransferase activity	molecular_function	GO:0016753
211	10381	peptidyl-lysine N6-myristoyltransferase activity	molecular_function	GO:0018030
211	10382	peptidyl-lysine N6-palmitoyltransferase activity	molecular_function	GO:0018031
211	11014	benzoyl acetate-CoA thiolase activity	molecular_function	GO:0018711
211	11015	3-hydroxybutyryl-CoA thiolase activity	molecular_function	GO:0018712
211	11016	3-ketopimelyl-CoA thiolase activity	molecular_function	GO:0018713
211	11390	N-palmitoyltransferase activity	molecular_function	GO:0019105
211	11391	myristoyltransferase activity	molecular_function	GO:0019107
211	11465	acyl-CoA N-acyltransferase activity	molecular_function	GO:0019186
211	11963	protein-cysteine S-myristoyltransferase activity	molecular_function	GO:0019705
211	11964	protein-cysteine S-palmitoleyltransferase activity	molecular_function	GO:0019706
211	11965	protein-cysteine S-acyltransferase activity	molecular_function	GO:0019707
211	15051	glucosaminyl-phosphotidylinositol O-acyltransferase activity	molecular_function	GO:0032216
211	19206	L-2-aminoadipate N-acetyltransferase activity	molecular_function	GO:0043741
211	19228	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase activity	molecular_function	GO:0043764
211	19270	keto acid formate lyase activity	molecular_function	GO:0043806
211	19313	Ras palmitoyltransferase activity	molecular_function	GO:0043849
211	21363	azetidine-2-carboxylic acid acetyltransferase activity	molecular_function	GO:0046941
213	4639	proteolysis	biological_process	GO:0006508
213	5908	serine-type peptidase activity	molecular_function	GO:0008236
213	9320	membrane	cellular_component	GO:0016020
216	4283	electron transport	biological_process	GO:0006118
216	9710	oxidoreductase activity	molecular_function	GO:0016491
219	2290	catalytic activity	molecular_function	GO:0003824
220	2812	homoserine O-acetyltransferase activity	molecular_function	GO:0004414
220	6695	methionine biosynthetic process	biological_process	GO:0009086
220	3930	cytoplasm	cellular_component	GO:0005737
220	9642	O-acetyltransferase activity	molecular_function	GO:0016413
221	9320	membrane	cellular_component	GO:0016020
222	2182	damaged DNA binding	molecular_function	GO:0003684
222	3838	nucleus	cellular_component	GO:0005634
222	4448	nucleotide-excision repair	biological_process	GO:0006289
223	4639	proteolysis	biological_process	GO:0006508
223	5908	serine-type peptidase activity	molecular_function	GO:0008236
227	2196	transcription factor activity	molecular_function	GO:0003700
227	3838	nucleus	cellular_component	GO:0005634
227	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
227	5939	zinc ion binding	molecular_function	GO:0008270
227	2176	DNA binding	molecular_function	GO:0003677
227	4499	transcription	biological_process	GO:0006350
231	9985	hydrolase activity	molecular_function	GO:0016787
231	2846	isopentenyl-diphosphate delta-isomerase activity	molecular_function	GO:0004452
231	5967	isoprenoid biosynthetic process	biological_process	GO:0008299
231	3148	thiamin diphosphokinase activity	molecular_function	GO:0004788
232	3546	transporter activity	molecular_function	GO:0005215
232	4927	transport	biological_process	GO:0006810
232	9321	integral to membrane	cellular_component	GO:0016021
234	2990	phosphogluconate dehydrogenase (decarboxylating) activity	molecular_function	GO:0004616
234	4263	pentose-phosphate shunt	biological_process	GO:0006098
234	9710	oxidoreductase activity	molecular_function	GO:0016491
234	2290	catalytic activity	molecular_function	GO:0003824
